k,alpha,species,applied-region,Successes (# Pyroprints),Failures (# Pyroprints),NonDecisions (# Pyroprints),Total,Decision-Made Accuracy,Overall Accuracy,
14,1.000,Cw and Dg,16-23,0,0,30,30,NaN,0.000,
14,1.000,Cw and Dg,23-5,0,0,60,60,NaN,0.000,
14,1.000,Red Wind Blackbird,16-23,0,0,2,2,NaN,0.000,
14,1.000,Red Wind Blackbird,23-5,0,0,4,4,NaN,0.000,
14,1.000,Tree Swallow,16-23,0,0,2,2,NaN,0.000,
14,1.000,Tree Swallow,23-5,0,0,4,4,NaN,0.000,
14,1.000,Turkey Vulture,16-23,0,0,2,2,NaN,0.000,
14,1.000,Turkey Vulture,23-5,0,0,5,5,NaN,0.000,
14,1.000,Dg,16-23,0,0,30,30,NaN,0.000,
14,1.000,Dg,23-5,0,0,60,60,NaN,0.000,
14,1.000,Western Kingbird,16-23,0,0,2,2,NaN,0.000,
14,1.000,Western Kingbird,23-5,0,0,4,4,NaN,0.000,
14,1.000,White Crowned Sparrow,16-23,0,0,15,15,NaN,0.000,
14,1.000,White Crowned Sparrow,23-5,0,0,30,30,NaN,0.000,
14,1.000,Eared Grebe,16-23,0,0,0,0,NaN,NaN,
14,1.000,Eared Grebe,23-5,0,0,4,4,NaN,0.000,
14,1.000,cougar,16-23,0,0,1,1,NaN,0.000,
14,1.000,cougar,23-5,0,0,2,2,NaN,0.000,
14,1.000,Ocean Water,16-23,0,0,0,0,NaN,NaN,
14,1.000,Ocean Water,23-5,0,0,10,10,NaN,0.000,
14,1.000,Red Tailed Hawk,16-23,0,0,2,2,NaN,0.000,
14,1.000,Red Tailed Hawk,23-5,0,0,5,5,NaN,0.000,
14,1.000,Dog,16-23,0,0,138,138,NaN,0.000,
14,1.000,Dog,23-5,0,0,327,327,NaN,0.000,
14,1.000,Human,16-23,0,0,1876,1876,NaN,0.000,
14,1.000,Human,23-5,0,0,3798,3798,NaN,0.000,
14,1.000,Wild Turkey,16-23,0,0,46,46,NaN,0.000,
14,1.000,Wild Turkey,23-5,0,0,78,78,NaN,0.000,
14,1.000,Clark Grebe,16-23,0,0,0,0,NaN,NaN,
14,1.000,Clark Grebe,23-5,0,0,2,2,NaN,0.000,
14,1.000,Seagull,16-23,0,0,0,0,NaN,NaN,
14,1.000,Seagull,23-5,0,0,67,67,NaN,0.000,
14,1.000,Surf Scoter,16-23,0,0,0,0,NaN,NaN,
14,1.000,Surf Scoter,23-5,0,0,2,2,NaN,0.000,
14,1.000,Pigeon,16-23,0,0,240,240,NaN,0.000,
14,1.000,Pigeon,23-5,0,0,483,483,NaN,0.000,
14,1.000,Pacific Ocean Water,16-23,0,0,46,46,NaN,0.000,
14,1.000,Pacific Ocean Water,23-5,0,0,95,95,NaN,0.000,
14,1.000,Cat,16-23,0,0,53,53,NaN,0.000,
14,1.000,Cat,23-5,0,0,101,101,NaN,0.000,
14,1.000,Horse,16-23,0,0,46,46,NaN,0.000,
14,1.000,Horse,23-5,0,0,131,131,NaN,0.000,
14,1.000,orangutan,16-23,0,0,1,1,NaN,0.000,
14,1.000,orangutan,23-5,0,0,2,2,NaN,0.000,
14,1.000,Bat,16-23,0,0,37,37,NaN,0.000,
14,1.000,Bat,23-5,0,0,75,75,NaN,0.000,
14,1.000,Deer,16-23,0,0,21,21,NaN,0.000,
14,1.000,Deer,23-5,0,0,43,43,NaN,0.000,
14,1.000,Great Horned Owl,16-23,0,0,3,3,NaN,0.000,
14,1.000,Great Horned Owl,23-5,0,0,10,10,NaN,0.000,
14,1.000,Freshwater Lagoon,16-23,0,0,0,0,NaN,NaN,
14,1.000,Freshwater Lagoon,23-5,0,0,4,4,NaN,0.000,
14,1.000,Unknown Avian,16-23,0,0,2,2,NaN,0.000,
14,1.000,Unknown Avian,23-5,0,0,4,4,NaN,0.000,
14,1.000,Human UTI,16-23,0,0,139,139,NaN,0.000,
14,1.000,Human UTI,23-5,0,0,279,279,NaN,0.000,
14,1.000,unknown,16-23,0,0,11,11,NaN,0.000,
14,1.000,unknown,23-5,0,0,22,22,NaN,0.000,
14,1.000,SLO Creek Water,16-23,0,0,876,876,NaN,0.000,
14,1.000,SLO Creek Water,23-5,0,0,2131,2131,NaN,0.000,
14,1.000,Pig/Swine,16-23,0,0,26,26,NaN,0.000,
14,1.000,Pig/Swine,23-5,0,0,49,49,NaN,0.000,
14,1.000,Klebsiella,16-23,0,0,0,0,NaN,NaN,
14,1.000,Klebsiella,23-5,0,0,0,0,NaN,NaN,
14,1.000,Hu Cw and Dg,16-23,0,0,30,30,NaN,0.000,
14,1.000,Hu Cw and Dg,23-5,0,0,60,60,NaN,0.000,
14,1.000,Ground Squirrel,16-23,0,0,174,174,NaN,0.000,
14,1.000,Ground Squirrel,23-5,0,0,318,318,NaN,0.000,
14,1.000,Opossum,16-23,0,0,6,6,NaN,0.000,
14,1.000,Opossum,23-5,0,0,12,12,NaN,0.000,
14,1.000,Cow,16-23,0,0,1789,1789,NaN,0.000,
14,1.000,Cow,23-5,0,0,3490,3490,NaN,0.000,
14,1.000,Deer Mouse,16-23,0,0,2,2,NaN,0.000,
14,1.000,Deer Mouse,23-5,0,0,4,4,NaN,0.000,
14,1.000,OVERALL,16-23,0,0,6348,6348,NaN,0.000,
14,1.000,OVERALL,23-5,0,0,13236,13236,NaN,0.000,
15,0.000,Chicken,16-23,0,40,0,40,0.000,0.000,
15,0.000,Chicken,23-5,7,75,0,82,0.085,0.085,
15,0.000,Sea Lion,16-23,0,2,0,2,0.000,0.000,
15,0.000,Sea Lion,23-5,0,6,0,6,0.000,0.000,
15,0.000,Hu and Cw,16-23,21,9,0,30,0.700,0.700,
15,0.000,Hu and Cw,23-5,33,27,0,60,0.550,0.550,
15,0.000,Sheep,16-23,44,60,0,104,0.423,0.423,
15,0.000,Sheep,23-5,106,86,0,192,0.552,0.552,
15,0.000,Hu and Dg,16-23,24,8,0,32,0.750,0.750,
15,0.000,Hu and Dg,23-5,40,20,0,60,0.667,0.667,
15,0.000,Common Loon,16-23,0,2,0,2,0.000,0.000,
15,0.000,Common Loon,23-5,0,4,0,4,0.000,0.000,
15,0.000,Red-Winged Blackbird,16-23,0,2,0,2,0.000,0.000,
15,0.000,Red-Winged Blackbird,23-5,0,4,0,4,0.000,0.000,
15,0.000,Cw,16-23,18,12,0,30,0.600,0.600,
15,0.000,Cw,23-5,46,14,0,60,0.767,0.767,
15,0.000,Cliff Sparrow,16-23,0,28,0,28,0.000,0.000,
15,0.000,Cliff Sparrow,23-5,0,56,0,56,0.000,0.000,
15,0.000,Pig,16-23,4,33,0,37,0.108,0.108,
15,0.000,Pig,23-5,5,63,0,68,0.074,0.074,
15,0.000,Barn Owl,16-23,0,0,0,0,NaN,NaN,
15,0.000,Barn Owl,23-5,0,2,0,2,0.000,0.000,
15,0.000,Wild Pig,16-23,1,16,0,17,0.059,0.059,
15,0.000,Wild Pig,23-5,0,18,0,18,0.000,0.000,
15,0.000,Pennington Creek Water,16-23,0,345,0,345,0.000,0.000,
15,0.000,Pennington Creek Water,23-5,0,782,0,782,0.000,0.000,
15,0.000,Guinni,16-23,0,0,0,0,NaN,NaN,
15,0.000,Guinni,23-5,0,2,0,2,0.000,0.000,
15,0.000,Racoon,16-23,0,2,0,2,0.000,0.000,
15,0.000,Racoon,23-5,0,5,0,5,0.000,0.000,
15,0.000,Hu,16-23,21,8,0,29,0.724,0.724,
15,0.000,Hu,23-5,43,17,0,60,0.717,0.717,
15,0.000,Cw and Dg,16-23,8,22,0,30,0.267,0.267,
15,0.000,Cw and Dg,23-5,37,23,0,60,0.617,0.617,
15,0.000,Red Wind Blackbird,16-23,0,2,0,2,0.000,0.000,
15,0.000,Red Wind Blackbird,23-5,0,4,0,4,0.000,0.000,
15,0.000,Tree Swallow,16-23,0,2,0,2,0.000,0.000,
15,0.000,Tree Swallow,23-5,0,4,0,4,0.000,0.000,
15,0.000,Turkey Vulture,16-23,0,2,0,2,0.000,0.000,
15,0.000,Turkey Vulture,23-5,0,5,0,5,0.000,0.000,
15,0.000,Dg,16-23,6,24,0,30,0.200,0.200,
15,0.000,Dg,23-5,51,9,0,60,0.850,0.850,
15,0.000,Western Kingbird,16-23,0,2,0,2,0.000,0.000,
15,0.000,Western Kingbird,23-5,0,4,0,4,0.000,0.000,
15,0.000,White Crowned Sparrow,16-23,0,15,0,15,0.000,0.000,
15,0.000,White Crowned Sparrow,23-5,0,30,0,30,0.000,0.000,
15,0.000,Eared Grebe,16-23,0,0,0,0,NaN,NaN,
15,0.000,Eared Grebe,23-5,0,4,0,4,0.000,0.000,
15,0.000,cougar,16-23,0,1,0,1,0.000,0.000,
15,0.000,cougar,23-5,0,2,0,2,0.000,0.000,
15,0.000,Ocean Water,16-23,0,0,0,0,NaN,NaN,
15,0.000,Ocean Water,23-5,0,10,0,10,0.000,0.000,
15,0.000,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000,
15,0.000,Red Tailed Hawk,23-5,0,5,0,5,0.000,0.000,
15,0.000,Dog,16-23,53,85,0,138,0.384,0.384,
15,0.000,Dog,23-5,157,170,0,327,0.480,0.480,
15,0.000,Human,16-23,1676,200,0,1876,0.893,0.893,
15,0.000,Human,23-5,3540,258,0,3798,0.932,0.932,
15,0.000,Wild Turkey,16-23,0,46,0,46,0.000,0.000,
15,0.000,Wild Turkey,23-5,1,77,0,78,0.013,0.013,
15,0.000,Clark Grebe,16-23,0,0,0,0,NaN,NaN,
15,0.000,Clark Grebe,23-5,0,2,0,2,0.000,0.000,
15,0.000,Seagull,16-23,0,0,0,0,NaN,NaN,
15,0.000,Seagull,23-5,3,64,0,67,0.045,0.045,
15,0.000,Surf Scoter,16-23,0,0,0,0,NaN,NaN,
15,0.000,Surf Scoter,23-5,0,2,0,2,0.000,0.000,
15,0.000,Pigeon,16-23,23,217,0,240,0.096,0.096,
15,0.000,Pigeon,23-5,105,378,0,483,0.217,0.217,
15,0.000,Pacific Ocean Water,16-23,0,46,0,46,0.000,0.000,
15,0.000,Pacific Ocean Water,23-5,0,95,0,95,0.000,0.000,
15,0.000,Cat,16-23,16,37,0,53,0.302,0.302,
15,0.000,Cat,23-5,22,79,0,101,0.218,0.218,
15,0.000,Horse,16-23,6,40,0,46,0.130,0.130,
15,0.000,Horse,23-5,20,111,0,131,0.153,0.153,
15,0.000,orangutan,16-23,0,1,0,1,0.000,0.000,
15,0.000,orangutan,23-5,0,2,0,2,0.000,0.000,
15,0.000,Bat,16-23,36,1,0,37,0.973,0.973,
15,0.000,Bat,23-5,73,2,0,75,0.973,0.973,
15,0.000,Deer,16-23,11,10,0,21,0.524,0.524,
15,0.000,Deer,23-5,30,13,0,43,0.698,0.698,
15,0.000,Great Horned Owl,16-23,0,3,0,3,0.000,0.000,
15,0.000,Great Horned Owl,23-5,0,10,0,10,0.000,0.000,
15,0.000,Freshwater Lagoon,16-23,0,0,0,0,NaN,NaN,
15,0.000,Freshwater Lagoon,23-5,0,4,0,4,0.000,0.000,
15,0.000,Unknown Avian,16-23,0,2,0,2,0.000,0.000,
15,0.000,Unknown Avian,23-5,0,4,0,4,0.000,0.000,
15,0.000,Human UTI,16-23,73,66,0,139,0.525,0.525,
15,0.000,Human UTI,23-5,192,87,0,279,0.688,0.688,
15,0.000,unknown,16-23,0,11,0,11,0.000,0.000,
15,0.000,unknown,23-5,0,22,0,22,0.000,0.000,
15,0.000,SLO Creek Water,16-23,0,876,0,876,0.000,0.000,
15,0.000,SLO Creek Water,23-5,0,2131,0,2131,0.000,0.000,
15,0.000,Pig/Swine,16-23,2,24,0,26,0.077,0.077,
15,0.000,Pig/Swine,23-5,10,39,0,49,0.204,0.204,
15,0.000,Klebsiella,16-23,0,0,0,0,NaN,NaN,
15,0.000,Klebsiella,23-5,0,0,0,0,NaN,NaN,
15,0.000,Hu Cw and Dg,16-23,18,12,0,30,0.600,0.600,
15,0.000,Hu Cw and Dg,23-5,33,27,0,60,0.550,0.550,
15,0.000,Ground Squirrel,16-23,74,100,0,174,0.425,0.425,
15,0.000,Ground Squirrel,23-5,155,163,0,318,0.487,0.487,
15,0.000,Opossum,16-23,0,6,0,6,0.000,0.000,
15,0.000,Opossum,23-5,0,12,0,12,0.000,0.000,
15,0.000,Cow,16-23,1545,244,0,1789,0.864,0.864,
15,0.000,Cow,23-5,3127,363,0,3490,0.896,0.896,
15,0.000,Deer Mouse,16-23,0,2,0,2,0.000,0.000,
15,0.000,Deer Mouse,23-5,0,4,0,4,0.000,0.000,
15,0.000,OVERALL,16-23,3680,2668,0,6348,0.580,0.580,
15,0.000,OVERALL,23-5,7836,5400,0,13236,0.592,0.592,
15,0.500,Chicken,16-23,0,40,0,40,0.000,0.000,
15,0.500,Chicken,23-5,25,37,20,82,0.403,0.305,
15,0.500,Sea Lion,16-23,0,2,0,2,0.000,0.000,
15,0.500,Sea Lion,23-5,1,4,1,6,0.200,0.167,
15,0.500,Hu and Cw,16-23,21,9,0,30,0.700,0.700,
15,0.500,Hu and Cw,23-5,27,16,17,60,0.628,0.450,
15,0.500,Sheep,16-23,44,60,0,104,0.423,0.423,
15,0.500,Sheep,23-5,109,46,37,192,0.703,0.568,
15,0.500,Hu and Dg,16-23,24,8,0,32,0.750,0.750,
15,0.500,Hu and Dg,23-5,37,11,12,60,0.771,0.617,
15,0.500,Common Loon,16-23,0,2,0,2,0.000,0.000,
15,0.500,Common Loon,23-5,1,2,1,4,0.333,0.250,
15,0.500,Red-Winged Blackbird,16-23,0,2,0,2,0.000,0.000,
15,0.500,Red-Winged Blackbird,23-5,1,2,1,4,0.333,0.250,
15,0.500,Cw,16-23,18,12,0,30,0.600,0.600,
15,0.500,Cw,23-5,34,8,18,60,0.810,0.567,
15,0.500,Cliff Sparrow,16-23,0,28,0,28,0.000,0.000,
15,0.500,Cliff Sparrow,23-5,14,29,13,56,0.326,0.250,
15,0.500,Pig,16-23,4,33,0,37,0.108,0.108,
15,0.500,Pig,23-5,17,33,18,68,0.340,0.250,
15,0.500,Barn Owl,16-23,0,0,0,0,NaN,NaN,
15,0.500,Barn Owl,23-5,0,2,0,2,0.000,0.000,
15,0.500,Wild Pig,16-23,1,16,0,17,0.059,0.059,
15,0.500,Wild Pig,23-5,4,10,4,18,0.286,0.222,
15,0.500,Pennington Creek Water,16-23,0,345,0,345,0.000,0.000,
15,0.500,Pennington Creek Water,23-5,183,465,134,782,0.282,0.234,
15,0.500,Guinni,16-23,0,0,0,0,NaN,NaN,
15,0.500,Guinni,23-5,0,2,0,2,0.000,0.000,
15,0.500,Racoon,16-23,0,2,0,2,0.000,0.000,
15,0.500,Racoon,23-5,1,3,1,5,0.250,0.200,
15,0.500,Hu,16-23,21,8,0,29,0.724,0.724,
15,0.500,Hu,23-5,39,12,9,60,0.765,0.650,
15,0.500,Cw and Dg,16-23,8,22,0,30,0.267,0.267,
15,0.500,Cw and Dg,23-5,37,11,12,60,0.771,0.617,
15,0.500,Red Wind Blackbird,16-23,0,2,0,2,0.000,0.000,
15,0.500,Red Wind Blackbird,23-5,2,2,0,4,0.500,0.500,
15,0.500,Tree Swallow,16-23,0,2,0,2,0.000,0.000,
15,0.500,Tree Swallow,23-5,2,2,0,4,0.500,0.500,
15,0.500,Turkey Vulture,16-23,0,2,0,2,0.000,0.000,
15,0.500,Turkey Vulture,23-5,2,3,0,5,0.400,0.400,
15,0.500,Dg,16-23,6,24,0,30,0.200,0.200,
15,0.500,Dg,23-5,43,3,14,60,0.935,0.717,
15,0.500,Western Kingbird,16-23,0,2,0,2,0.000,0.000,
15,0.500,Western Kingbird,23-5,1,2,1,4,0.333,0.250,
15,0.500,White Crowned Sparrow,16-23,0,15,0,15,0.000,0.000,
15,0.500,White Crowned Sparrow,23-5,6,15,9,30,0.286,0.200,
15,0.500,Eared Grebe,16-23,0,0,0,0,NaN,NaN,
15,0.500,Eared Grebe,23-5,0,4,0,4,0.000,0.000,
15,0.500,cougar,16-23,0,1,0,1,0.000,0.000,
15,0.500,cougar,23-5,0,1,1,2,0.000,0.000,
15,0.500,Ocean Water,16-23,0,0,0,0,NaN,NaN,
15,0.500,Ocean Water,23-5,0,10,0,10,0.000,0.000,
15,0.500,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000,
15,0.500,Red Tailed Hawk,23-5,2,3,0,5,0.400,0.400,
15,0.500,Dog,16-23,53,85,0,138,0.384,0.384,
15,0.500,Dog,23-5,169,106,52,327,0.615,0.517,
15,0.500,Human,16-23,1676,200,0,1876,0.893,0.893,
15,0.500,Human,23-5,2986,188,624,3798,0.941,0.786,
15,0.500,Wild Turkey,16-23,0,46,0,46,0.000,0.000,
15,0.500,Wild Turkey,23-5,21,38,19,78,0.356,0.269,
15,0.500,Clark Grebe,16-23,0,0,0,0,NaN,NaN,
15,0.500,Clark Grebe,23-5,0,2,0,2,0.000,0.000,
15,0.500,Seagull,16-23,0,0,0,0,NaN,NaN,
15,0.500,Seagull,23-5,3,64,0,67,0.045,0.045,
15,0.500,Surf Scoter,16-23,0,0,0,0,NaN,NaN,
15,0.500,Surf Scoter,23-5,0,2,0,2,0.000,0.000,
15,0.500,Pigeon,16-23,23,217,0,240,0.096,0.096,
15,0.500,Pigeon,23-5,167,230,86,483,0.421,0.346,
15,0.500,Pacific Ocean Water,16-23,0,46,0,46,0.000,0.000,
15,0.500,Pacific Ocean Water,23-5,25,50,20,95,0.333,0.263,
15,0.500,Cat,16-23,16,37,0,53,0.302,0.302,
15,0.500,Cat,23-5,33,55,13,101,0.375,0.327,
15,0.500,Horse,16-23,6,40,0,46,0.130,0.130,
15,0.500,Horse,23-5,43,70,18,131,0.381,0.328,
15,0.500,orangutan,16-23,0,1,0,1,0.000,0.000,
15,0.500,orangutan,23-5,0,1,1,2,0.000,0.000,
15,0.500,Bat,16-23,36,1,0,37,0.973,0.973,
15,0.500,Bat,23-5,58,1,16,75,0.983,0.773,
15,0.500,Deer,16-23,11,10,0,21,0.524,0.524,
15,0.500,Deer,23-5,27,8,8,43,0.771,0.628,
15,0.500,Great Horned Owl,16-23,0,3,0,3,0.000,0.000,
15,0.500,Great Horned Owl,23-5,2,7,1,10,0.222,0.200,
15,0.500,Freshwater Lagoon,16-23,0,0,0,0,NaN,NaN,
15,0.500,Freshwater Lagoon,23-5,0,4,0,4,0.000,0.000,
15,0.500,Unknown Avian,16-23,0,2,0,2,0.000,0.000,
15,0.500,Unknown Avian,23-5,0,2,2,4,0.000,0.000,
15,0.500,Human UTI,16-23,73,66,0,139,0.525,0.525,
15,0.500,Human UTI,23-5,173,49,57,279,0.779,0.620,
15,0.500,unknown,16-23,0,11,0,11,0.000,0.000,
15,0.500,unknown,23-5,6,11,5,22,0.353,0.273,
15,0.500,SLO Creek Water,16-23,0,876,0,876,0.000,0.000,
15,0.500,SLO Creek Water,23-5,446,1332,353,2131,0.251,0.209,
15,0.500,Pig/Swine,16-23,2,24,0,26,0.077,0.077,
15,0.500,Pig/Swine,23-5,20,19,10,49,0.513,0.408,
15,0.500,Klebsiella,16-23,0,0,0,0,NaN,NaN,
15,0.500,Klebsiella,23-5,0,0,0,0,NaN,NaN,
15,0.500,Hu Cw and Dg,16-23,18,12,0,30,0.600,0.600,
15,0.500,Hu Cw and Dg,23-5,25,16,19,60,0.610,0.417,
15,0.500,Ground Squirrel,16-23,74,100,0,174,0.425,0.425,
15,0.500,Ground Squirrel,23-5,163,97,58,318,0.627,0.513,
15,0.500,Opossum,16-23,0,6,0,6,0.000,0.000,
15,0.500,Opossum,23-5,2,6,4,12,0.250,0.167,
15,0.500,Cow,16-23,1545,244,0,1789,0.864,0.864,
15,0.500,Cow,23-5,2503,277,710,3490,0.900,0.717,
15,0.500,Deer Mouse,16-23,0,2,0,2,0.000,0.000,
15,0.500,Deer Mouse,23-5,0,2,2,4,0.000,0.000,
15,0.500,OVERALL,16-23,3680,2668,0,6348,0.580,0.580,
15,0.500,OVERALL,23-5,7460,3375,2401,13236,0.689,0.564,
15,0.900,Chicken,16-23,0,40,0,40,0.000,0.000,
15,0.900,Chicken,23-5,5,37,40,82,0.119,0.061,
15,0.900,Sea Lion,16-23,0,2,0,2,0.000,0.000,
15,0.900,Sea Lion,23-5,0,4,2,6,0.000,0.000,
15,0.900,Hu and Cw,16-23,21,9,0,30,0.700,0.700,
15,0.900,Hu and Cw,23-5,14,16,30,60,0.467,0.233,
15,0.900,Sheep,16-23,44,60,0,104,0.423,0.423,
15,0.900,Sheep,23-5,52,46,94,192,0.531,0.271,
15,0.900,Hu and Dg,16-23,24,8,0,32,0.750,0.750,
15,0.900,Hu and Dg,23-5,19,11,30,60,0.633,0.317,
15,0.900,Common Loon,16-23,0,2,0,2,0.000,0.000,
15,0.900,Common Loon,23-5,0,2,2,4,0.000,0.000,
15,0.900,Red-Winged Blackbird,16-23,0,2,0,2,0.000,0.000,
15,0.900,Red-Winged Blackbird,23-5,0,2,2,4,0.000,0.000,
15,0.900,Cw,16-23,18,12,0,30,0.600,0.600,
15,0.900,Cw,23-5,22,8,30,60,0.733,0.367,
15,0.900,Cliff Sparrow,16-23,0,28,0,28,0.000,0.000,
15,0.900,Cliff Sparrow,23-5,0,29,27,56,0.000,0.000,
15,0.900,Pig,16-23,4,33,0,37,0.108,0.108,
15,0.900,Pig,23-5,1,33,34,68,0.029,0.015,
15,0.900,Barn Owl,16-23,0,0,0,0,NaN,NaN,
15,0.900,Barn Owl,23-5,0,2,0,2,0.000,0.000,
15,0.900,Wild Pig,16-23,1,16,0,17,0.059,0.059,
15,0.900,Wild Pig,23-5,0,10,8,18,0.000,0.000,
15,0.900,Pennington Creek Water,16-23,0,344,1,345,0.000,0.000,
15,0.900,Pennington Creek Water,23-5,0,461,321,782,0.000,0.000,
15,0.900,Guinni,16-23,0,0,0,0,NaN,NaN,
15,0.900,Guinni,23-5,0,2,0,2,0.000,0.000,
15,0.900,Racoon,16-23,0,2,0,2,0.000,0.000,
15,0.900,Racoon,23-5,0,3,2,5,0.000,0.000,
15,0.900,Hu,16-23,21,8,0,29,0.724,0.724,
15,0.900,Hu,23-5,19,12,29,60,0.613,0.317,
15,0.900,Cw and Dg,16-23,8,22,0,30,0.267,0.267,
15,0.900,Cw and Dg,23-5,19,11,30,60,0.633,0.317,
15,0.900,Red Wind Blackbird,16-23,0,2,0,2,0.000,0.000,
15,0.900,Red Wind Blackbird,23-5,0,2,2,4,0.000,0.000,
15,0.900,Tree Swallow,16-23,0,2,0,2,0.000,0.000,
15,0.900,Tree Swallow,23-5,0,2,2,4,0.000,0.000,
15,0.900,Turkey Vulture,16-23,0,2,0,2,0.000,0.000,
15,0.900,Turkey Vulture,23-5,0,3,2,5,0.000,0.000,
15,0.900,Dg,16-23,6,24,0,30,0.200,0.200,
15,0.900,Dg,23-5,27,3,30,60,0.900,0.450,
15,0.900,Western Kingbird,16-23,0,2,0,2,0.000,0.000,
15,0.900,Western Kingbird,23-5,0,2,2,4,0.000,0.000,
15,0.900,White Crowned Sparrow,16-23,0,15,0,15,0.000,0.000,
15,0.900,White Crowned Sparrow,23-5,0,15,15,30,0.000,0.000,
15,0.900,Eared Grebe,16-23,0,0,0,0,NaN,NaN,
15,0.900,Eared Grebe,23-5,0,4,0,4,0.000,0.000,
15,0.900,cougar,16-23,0,1,0,1,0.000,0.000,
15,0.900,cougar,23-5,0,1,1,2,0.000,0.000,
15,0.900,Ocean Water,16-23,0,0,0,0,NaN,NaN,
15,0.900,Ocean Water,23-5,0,10,0,10,0.000,0.000,
15,0.900,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000,
15,0.900,Red Tailed Hawk,23-5,0,3,2,5,0.000,0.000,
15,0.900,Dog,16-23,53,85,0,138,0.384,0.384,
15,0.900,Dog,23-5,83,106,138,327,0.439,0.254,
15,0.900,Human,16-23,1676,200,0,1876,0.893,0.893,
15,0.900,Human,23-5,2139,188,1471,3798,0.919,0.563,
15,0.900,Wild Turkey,16-23,0,46,0,46,0.000,0.000,
15,0.900,Wild Turkey,23-5,1,38,39,78,0.026,0.013,
15,0.900,Clark Grebe,16-23,0,0,0,0,NaN,NaN,
15,0.900,Clark Grebe,23-5,0,2,0,2,0.000,0.000,
15,0.900,Seagull,16-23,0,0,0,0,NaN,NaN,
15,0.900,Seagull,23-5,3,64,0,67,0.045,0.045,
15,0.900,Surf Scoter,16-23,0,0,0,0,NaN,NaN,
15,0.900,Surf Scoter,23-5,0,2,0,2,0.000,0.000,
15,0.900,Pigeon,16-23,23,217,0,240,0.096,0.096,
15,0.900,Pigeon,23-5,61,230,192,483,0.210,0.126,
15,0.900,Pacific Ocean Water,16-23,0,46,0,46,0.000,0.000,
15,0.900,Pacific Ocean Water,23-5,0,50,45,95,0.000,0.000,
15,0.900,Cat,16-23,16,37,0,53,0.302,0.302,
15,0.900,Cat,23-5,8,55,38,101,0.127,0.079,
15,0.900,Horse,16-23,6,40,0,46,0.130,0.130,
15,0.900,Horse,23-5,17,70,44,131,0.195,0.130,
15,0.900,orangutan,16-23,0,1,0,1,0.000,0.000,
15,0.900,orangutan,23-5,0,1,1,2,0.000,0.000,
15,0.900,Bat,16-23,36,1,0,37,0.973,0.973,
15,0.900,Bat,23-5,37,1,37,75,0.974,0.493,
15,0.900,Deer,16-23,11,10,0,21,0.524,0.524,
15,0.900,Deer,23-5,14,8,21,43,0.636,0.326,
15,0.900,Great Horned Owl,16-23,0,3,0,3,0.000,0.000,
15,0.900,Great Horned Owl,23-5,0,7,3,10,0.000,0.000,
15,0.900,Freshwater Lagoon,16-23,0,0,0,0,NaN,NaN,
15,0.900,Freshwater Lagoon,23-5,0,4,0,4,0.000,0.000,
15,0.900,Unknown Avian,16-23,0,2,0,2,0.000,0.000,
15,0.900,Unknown Avian,23-5,0,2,2,4,0.000,0.000,
15,0.900,Human UTI,16-23,73,66,0,139,0.525,0.525,
15,0.900,Human UTI,23-5,95,46,138,279,0.674,0.341,
15,0.900,unknown,16-23,0,11,0,11,0.000,0.000,
15,0.900,unknown,23-5,0,11,11,22,0.000,0.000,
15,0.900,SLO Creek Water,16-23,0,873,3,876,0.000,0.000,
15,0.900,SLO Creek Water,23-5,0,1328,803,2131,0.000,0.000,
15,0.900,Pig/Swine,16-23,2,24,0,26,0.077,0.077,
15,0.900,Pig/Swine,23-5,6,19,24,49,0.240,0.122,
15,0.900,Klebsiella,16-23,0,0,0,0,NaN,NaN,
15,0.900,Klebsiella,23-5,0,0,0,0,NaN,NaN,
15,0.900,Hu Cw and Dg,16-23,18,12,0,30,0.600,0.600,
15,0.900,Hu Cw and Dg,23-5,14,16,30,60,0.467,0.233,
15,0.900,Ground Squirrel,16-23,74,100,0,174,0.425,0.425,
15,0.900,Ground Squirrel,23-5,80,97,141,318,0.452,0.252,
15,0.900,Opossum,16-23,0,6,0,6,0.000,0.000,
15,0.900,Opossum,23-5,0,6,6,12,0.000,0.000,
15,0.900,Cow,16-23,1547,242,0,1789,0.865,0.865,
15,0.900,Cow,23-5,1502,277,1711,3490,0.844,0.430,
15,0.900,Deer Mouse,16-23,0,2,0,2,0.000,0.000,
15,0.900,Deer Mouse,23-5,0,2,2,4,0.000,0.000,
15,0.900,OVERALL,16-23,3682,2662,4,6348,0.580,0.580,
15,0.900,OVERALL,23-5,4238,3364,5634,13236,0.557,0.320,
15,0.950,Chicken,16-23,0,40,0,40,0.000,0.000,
15,0.950,Chicken,23-5,5,37,40,82,0.119,0.061,
15,0.950,Sea Lion,16-23,0,2,0,2,0.000,0.000,
15,0.950,Sea Lion,23-5,0,4,2,6,0.000,0.000,
15,0.950,Hu and Cw,16-23,21,9,0,30,0.700,0.700,
15,0.950,Hu and Cw,23-5,14,16,30,60,0.467,0.233,
15,0.950,Sheep,16-23,44,60,0,104,0.423,0.423,
15,0.950,Sheep,23-5,52,45,95,192,0.536,0.271,
