k,alpha,species,applied-region,Successes (# Pyroprints),Failures (# Pyroprints),NonDecisions (# Pyroprints),Total,Decision Accuracy(\%),Overall Accuracy(\%)
14,0.950,Common Loon,23-5,0,4,0,4,0.000,0.000
14,0.950,Cw,16-23,18,12,0,30,60.000,60.000
14,0.950,Cw,23-5,23,8,0,31,74.194,74.194
14,0.950,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000
14,0.950,Red Tailed Hawk,23-5,0,4,0,4,0.000,0.000
14,0.950,Horse,16-23,3,43,0,46,6.522,6.522
14,0.950,Horse,23-5,16,71,0,87,18.391,18.391
14,0.950,Seagull,16-23,0,0,0,0,NaN,NaN
14,0.950,Seagull,23-5,61,31,0,92,66.304,66.304
14,0.950,Dog,16-23,51,91,0,142,35.915,35.915
14,0.950,Dog,23-5,102,109,2,213,48.341,47.887
14,0.950,Human,16-23,1893,181,4,2078,91.273,91.097
14,0.950,Human,23-5,2307,167,7,2481,93.250,92.987
14,0.950,Hu and Cw,16-23,22,8,0,30,73.333,73.333
14,0.950,Hu and Cw,23-5,14,16,0,30,46.667,46.667
14,0.950,Dg,16-23,7,23,0,30,23.333,23.333
14,0.950,Dg,23-5,27,3,0,30,90.000,90.000
14,0.950,Human UTI,16-23,74,65,0,139,53.237,53.237
14,0.950,Human UTI,23-5,96,44,1,141,68.571,68.085
14,0.950,Pig/Swine,16-23,2,25,0,27,7.407,7.407
14,0.950,Pig/Swine,23-5,8,17,0,25,32.000,32.000
14,0.950,Red-Winged Blackbird,16-23,0,2,0,2,0.000,0.000
14,0.950,Red-Winged Blackbird,23-5,0,3,0,3,0.000,0.000
14,0.950,Racoon,16-23,0,2,0,2,0.000,0.000
14,0.950,Racoon,23-5,0,4,0,4,0.000,0.000
14,0.950,Wild Pig,16-23,1,16,0,17,5.882,5.882
14,0.950,Wild Pig,23-5,0,12,0,12,0.000,0.000
14,0.950,Cow,16-23,1596,271,0,1867,85.485,85.485
14,0.950,Cow,23-5,1635,276,3,1914,85.557,85.423
14,0.950,Hu,16-23,21,8,1,30,72.414,70.000
14,0.950,Hu,23-5,20,12,0,32,62.500,62.500
14,0.950,Hu Cw and Dg,16-23,19,11,0,30,63.333,63.333
14,0.950,Hu Cw and Dg,23-5,12,18,0,30,40.000,40.000
14,0.950,Hu and Dg,16-23,22,11,0,33,66.667,66.667
14,0.950,Hu and Dg,23-5,20,13,0,33,60.606,60.606
14,0.950,Pigeon,16-23,82,203,0,285,28.772,28.772
14,0.950,Pigeon,23-5,143,208,3,354,40.741,40.395
14,0.950,Deer,16-23,11,11,0,22,50.000,50.000
14,0.950,Deer,23-5,13,9,0,22,59.091,59.091
14,0.950,Pig,16-23,2,35,0,37,5.405,5.405
14,0.950,Pig,23-5,1,33,0,34,2.941,2.941
14,0.950,Bat,16-23,36,1,0,37,97.297,97.297
14,0.950,Bat,23-5,37,1,0,38,97.368,97.368
14,0.950,Ground Squirrel,16-23,85,115,2,202,42.500,42.079
14,0.950,Ground Squirrel,23-5,82,114,3,199,41.837,41.206
14,0.950,Wild Turkey,16-23,0,46,0,46,0.000,0.000
14,0.950,Wild Turkey,23-5,0,39,0,39,0.000,0.000
14,0.950,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
14,0.950,Turkey Vulture,23-5,0,4,0,4,0.000,0.000
14,0.950,Cat,16-23,22,46,0,68,32.353,32.353
14,0.950,Cat,23-5,10,57,0,67,14.925,14.925
14,0.950,Sheep,16-23,54,57,1,112,48.649,48.214
14,0.950,Sheep,23-5,54,47,3,104,53.465,51.923
14,0.950,Chicken,16-23,0,40,0,40,0.000,0.000
14,0.950,Chicken,23-5,5,37,0,42,11.905,11.905
14,0.950,Opossum,16-23,0,6,0,6,0.000,0.000
14,0.950,Opossum,23-5,0,6,0,6,0.000,0.000
14,0.950,OVERALL,16-23,4030,1415,8,5453,74.013,73.904
14,0.950,OVERALL,23-5,4706,1444,22,6172,76.520,76.248
14,0.960,Cw and Dg,16-23,9,21,0,30,30.000,30.000
14,0.960,Cw and Dg,23-5,20,10,0,30,66.667,66.667
14,0.960,Sea Lion,16-23,0,2,0,2,0.000,0.000
14,0.960,Sea Lion,23-5,0,4,0,4,0.000,0.000
14,0.960,Cliff Sparrow,16-23,0,28,0,28,0.000,0.000
14,0.960,Cliff Sparrow,23-5,0,29,0,29,0.000,0.000
14,0.960,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
14,0.960,Great Horned Owl,23-5,0,8,0,8,0.000,0.000
14,0.960,unknown,16-23,0,11,0,11,0.000,0.000
14,0.960,unknown,23-5,0,11,0,11,0.000,0.000
14,0.960,White Crowned Sparrow,16-23,0,15,0,15,0.000,0.000
14,0.960,White Crowned Sparrow,23-5,0,15,0,15,0.000,0.000
14,0.960,Common Loon,16-23,0,2,0,2,0.000,0.000
14,0.960,Common Loon,23-5,0,4,0,4,0.000,0.000
14,0.960,Cw,16-23,18,12,0,30,60.000,60.000
14,0.960,Cw,23-5,23,8,0,31,74.194,74.194
14,0.960,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000
14,0.960,Red Tailed Hawk,23-5,0,4,0,4,0.000,0.000
14,0.960,Horse,16-23,3,43,0,46,6.522,6.522
14,0.960,Horse,23-5,16,71,0,87,18.391,18.391
14,0.960,Seagull,16-23,0,0,0,0,NaN,NaN
14,0.960,Seagull,23-5,60,32,0,92,65.217,65.217
14,0.960,Dog,16-23,51,91,0,142,35.915,35.915
14,0.960,Dog,23-5,102,107,4,213,48.804,47.887
14,0.960,Human,16-23,1893,181,4,2078,91.273,91.097
14,0.960,Human,23-5,2307,165,9,2481,93.325,92.987
14,0.960,Hu and Cw,16-23,22,8,0,30,73.333,73.333
14,0.960,Hu and Cw,23-5,14,16,0,30,46.667,46.667
14,0.960,Dg,16-23,7,23,0,30,23.333,23.333
14,0.960,Dg,23-5,27,3,0,30,90.000,90.000
14,0.960,Human UTI,16-23,74,65,0,139,53.237,53.237
14,0.960,Human UTI,23-5,96,44,1,141,68.571,68.085
14,0.960,Pig/Swine,16-23,2,25,0,27,7.407,7.407
14,0.960,Pig/Swine,23-5,8,17,0,25,32.000,32.000
14,0.960,Red-Winged Blackbird,16-23,0,2,0,2,0.000,0.000
14,0.960,Red-Winged Blackbird,23-5,0,3,0,3,0.000,0.000
14,0.960,Racoon,16-23,0,2,0,2,0.000,0.000
14,0.960,Racoon,23-5,0,4,0,4,0.000,0.000
14,0.960,Wild Pig,16-23,1,16,0,17,5.882,5.882
14,0.960,Wild Pig,23-5,0,12,0,12,0.000,0.000
14,0.960,Cow,16-23,1595,270,2,1867,85.523,85.431
14,0.960,Cow,23-5,1634,275,5,1914,85.595,85.371
14,0.960,Hu,16-23,21,8,1,30,72.414,70.000
14,0.960,Hu,23-5,20,12,0,32,62.500,62.500
14,0.960,Hu Cw and Dg,16-23,19,11,0,30,63.333,63.333
14,0.960,Hu Cw and Dg,23-5,12,18,0,30,40.000,40.000
14,0.960,Hu and Dg,16-23,22,11,0,33,66.667,66.667
14,0.960,Hu and Dg,23-5,20,13,0,33,60.606,60.606
14,0.960,Pigeon,16-23,83,202,0,285,29.123,29.123
14,0.960,Pigeon,23-5,143,207,4,354,40.857,40.395
14,0.960,Deer,16-23,11,11,0,22,50.000,50.000
14,0.960,Deer,23-5,13,9,0,22,59.091,59.091
14,0.960,Pig,16-23,2,35,0,37,5.405,5.405
14,0.960,Pig,23-5,1,33,0,34,2.941,2.941
14,0.960,Bat,16-23,36,1,0,37,97.297,97.297
14,0.960,Bat,23-5,37,1,0,38,97.368,97.368
14,0.960,Ground Squirrel,16-23,85,115,2,202,42.500,42.079
14,0.960,Ground Squirrel,23-5,82,114,3,199,41.837,41.206
14,0.960,Wild Turkey,16-23,0,46,0,46,0.000,0.000
14,0.960,Wild Turkey,23-5,0,39,0,39,0.000,0.000
14,0.960,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
14,0.960,Turkey Vulture,23-5,0,4,0,4,0.000,0.000
14,0.960,Cat,16-23,22,46,0,68,32.353,32.353
14,0.960,Cat,23-5,10,57,0,67,14.925,14.925
14,0.960,Sheep,16-23,54,57,1,112,48.649,48.214
14,0.960,Sheep,23-5,54,47,3,104,53.465,51.923
14,0.960,Chicken,16-23,0,40,0,40,0.000,0.000
14,0.960,Chicken,23-5,5,37,0,42,11.905,11.905
14,0.960,Opossum,16-23,0,6,0,6,0.000,0.000
14,0.960,Opossum,23-5,0,6,0,6,0.000,0.000
14,0.960,OVERALL,16-23,4030,1413,10,5453,74.040,73.904
14,0.960,OVERALL,23-5,4704,1439,29,6172,76.575,76.215
14,0.970,Cw and Dg,16-23,9,21,0,30,30.000,30.000
14,0.970,Cw and Dg,23-5,20,10,0,30,66.667,66.667
14,0.970,Sea Lion,16-23,0,2,0,2,0.000,0.000
14,0.970,Sea Lion,23-5,0,4,0,4,0.000,0.000
14,0.970,Cliff Sparrow,16-23,0,28,0,28,0.000,0.000
14,0.970,Cliff Sparrow,23-5,0,29,0,29,0.000,0.000
14,0.970,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
14,0.970,Great Horned Owl,23-5,0,8,0,8,0.000,0.000
14,0.970,unknown,16-23,0,11,0,11,0.000,0.000
14,0.970,unknown,23-5,0,11,0,11,0.000,0.000
14,0.970,White Crowned Sparrow,16-23,0,15,0,15,0.000,0.000
14,0.970,White Crowned Sparrow,23-5,0,15,0,15,0.000,0.000
14,0.970,Common Loon,16-23,0,2,0,2,0.000,0.000
14,0.970,Common Loon,23-5,0,4,0,4,0.000,0.000
14,0.970,Cw,16-23,18,12,0,30,60.000,60.000
14,0.970,Cw,23-5,23,8,0,31,74.194,74.194
14,0.970,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000
14,0.970,Red Tailed Hawk,23-5,0,4,0,4,0.000,0.000
14,0.970,Horse,16-23,3,43,0,46,6.522,6.522
14,0.970,Horse,23-5,16,71,0,87,18.391,18.391
14,0.970,Seagull,16-23,0,0,0,0,NaN,NaN
14,0.970,Seagull,23-5,60,31,1,92,65.934,65.217
14,0.970,Dog,16-23,52,90,0,142,36.620,36.620
14,0.970,Dog,23-5,103,106,4,213,49.282,48.357
14,0.970,Human,16-23,1890,179,9,2078,91.348,90.953
14,0.970,Human,23-5,2302,163,16,2481,93.387,92.785
14,0.970,Hu and Cw,16-23,22,8,0,30,73.333,73.333
14,0.970,Hu and Cw,23-5,14,16,0,30,46.667,46.667
14,0.970,Dg,16-23,7,23,0,30,23.333,23.333
14,0.970,Dg,23-5,27,3,0,30,90.000,90.000
14,0.970,Human UTI,16-23,74,65,0,139,53.237,53.237
14,0.970,Human UTI,23-5,95,43,3,141,68.841,67.376
14,0.970,Pig/Swine,16-23,2,25,0,27,7.407,7.407
14,0.970,Pig/Swine,23-5,8,16,1,25,33.333,32.000
14,0.970,Red-Winged Blackbird,16-23,0,2,0,2,0.000,0.000
14,0.970,Red-Winged Blackbird,23-5,0,3,0,3,0.000,0.000
14,0.970,Racoon,16-23,0,2,0,2,0.000,0.000
14,0.970,Racoon,23-5,0,4,0,4,0.000,0.000
14,0.970,Wild Pig,16-23,1,16,0,17,5.882,5.882
14,0.970,Wild Pig,23-5,0,12,0,12,0.000,0.000
14,0.970,Cow,16-23,1589,270,8,1867,85.476,85.110
14,0.970,Cow,23-5,1631,274,9,1914,85.617,85.214
14,0.970,Hu,16-23,21,8,1,30,72.414,70.000
14,0.970,Hu,23-5,20,12,0,32,62.500,62.500
14,0.970,Hu Cw and Dg,16-23,19,11,0,30,63.333,63.333
14,0.970,Hu Cw and Dg,23-5,12,18,0,30,40.000,40.000
14,0.970,Hu and Dg,16-23,22,11,0,33,66.667,66.667
14,0.970,Hu and Dg,23-5,20,13,0,33,60.606,60.606
14,0.970,Pigeon,16-23,79,204,2,285,27.915,27.719
14,0.970,Pigeon,23-5,144,206,4,354,41.143,40.678
14,0.970,Deer,16-23,11,11,0,22,50.000,50.000
14,0.970,Deer,23-5,13,9,0,22,59.091,59.091
14,0.970,Pig,16-23,2,35,0,37,5.405,5.405
14,0.970,Pig,23-5,1,33,0,34,2.941,2.941
14,0.970,Bat,16-23,36,1,0,37,97.297,97.297
14,0.970,Bat,23-5,37,1,0,38,97.368,97.368
14,0.970,Ground Squirrel,16-23,86,114,2,202,43.000,42.574
14,0.970,Ground Squirrel,23-5,82,114,3,199,41.837,41.206
14,0.970,Wild Turkey,16-23,0,46,0,46,0.000,0.000
14,0.970,Wild Turkey,23-5,2,37,0,39,5.128,5.128
14,0.970,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
14,0.970,Turkey Vulture,23-5,0,4,0,4,0.000,0.000
14,0.970,Cat,16-23,21,46,1,68,31.343,30.882
14,0.970,Cat,23-5,11,56,0,67,16.418,16.418
14,0.970,Sheep,16-23,54,57,1,112,48.649,48.214
14,0.970,Sheep,23-5,54,47,3,104,53.465,51.923
14,0.970,Chicken,16-23,0,40,0,40,0.000,0.000
14,0.970,Chicken,23-5,5,37,0,42,11.905,11.905
14,0.970,Opossum,16-23,0,6,0,6,0.000,0.000
14,0.970,Opossum,23-5,0,6,0,6,0.000,0.000
14,0.970,OVERALL,16-23,4018,1411,24,5453,74.010,73.684
14,0.970,OVERALL,23-5,4700,1428,44,6172,76.697,76.150
14,0.980,Cw and Dg,16-23,9,21,0,30,30.000,30.000
14,0.980,Cw and Dg,23-5,20,10,0,30,66.667,66.667
14,0.980,Sea Lion,16-23,0,2,0,2,0.000,0.000
14,0.980,Sea Lion,23-5,0,4,0,4,0.000,0.000
14,0.980,Cliff Sparrow,16-23,0,28,0,28,0.000,0.000
14,0.980,Cliff Sparrow,23-5,0,29,0,29,0.000,0.000
14,0.980,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
14,0.980,Great Horned Owl,23-5,0,8,0,8,0.000,0.000
14,0.980,unknown,16-23,0,11,0,11,0.000,0.000
14,0.980,unknown,23-5,0,11,0,11,0.000,0.000
14,0.980,White Crowned Sparrow,16-23,0,15,0,15,0.000,0.000
14,0.980,White Crowned Sparrow,23-5,0,15,0,15,0.000,0.000
14,0.980,Common Loon,16-23,0,2,0,2,0.000,0.000
14,0.980,Common Loon,23-5,0,4,0,4,0.000,0.000
14,0.980,Cw,16-23,18,12,0,30,60.000,60.000
14,0.980,Cw,23-5,23,8,0,31,74.194,74.194
14,0.980,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000
14,0.980,Red Tailed Hawk,23-5,0,4,0,4,0.000,0.000
14,0.980,Horse,16-23,3,43,0,46,6.522,6.522
14,0.980,Horse,23-5,16,71,0,87,18.391,18.391
14,0.980,Seagull,16-23,0,0,0,0,NaN,NaN
14,0.980,Seagull,23-5,62,28,2,92,68.889,67.391
14,0.980,Dog,16-23,51,88,3,142,36.691,35.915
14,0.980,Dog,23-5,103,101,9,213,50.490,48.357
14,0.980,Human,16-23,1884,172,22,2078,91.634,90.664
14,0.980,Human,23-5,2297,160,24,2481,93.488,92.584
14,0.980,Hu and Cw,16-23,21,8,1,30,72.414,70.000
14,0.980,Hu and Cw,23-5,14,16,0,30,46.667,46.667
14,0.980,Dg,16-23,7,23,0,30,23.333,23.333
14,0.980,Dg,23-5,27,3,0,30,90.000,90.000
14,0.980,Human UTI,16-23,74,65,0,139,53.237,53.237
14,0.980,Human UTI,23-5,96,42,3,141,69.565,68.085
14,0.980,Pig/Swine,16-23,2,24,1,27,7.692,7.407
14,0.980,Pig/Swine,23-5,8,15,2,25,34.783,32.000
14,0.980,Red-Winged Blackbird,16-23,0,2,0,2,0.000,0.000
14,0.980,Red-Winged Blackbird,23-5,0,3,0,3,0.000,0.000
14,0.980,Racoon,16-23,0,2,0,2,0.000,0.000
14,0.980,Racoon,23-5,0,4,0,4,0.000,0.000
14,0.980,Wild Pig,16-23,1,15,1,17,6.250,5.882
14,0.980,Wild Pig,23-5,0,11,1,12,0.000,0.000
14,0.980,Cow,16-23,1580,272,15,1867,85.313,84.628
14,0.980,Cow,23-5,1622,269,23,1914,85.775,84.744
14,0.980,Hu,16-23,21,8,1,30,72.414,70.000
14,0.980,Hu,23-5,20,12,0,32,62.500,62.500
14,0.980,Hu Cw and Dg,16-23,19,11,0,30,63.333,63.333
14,0.980,Hu Cw and Dg,23-5,12,18,0,30,40.000,40.000
14,0.980,Hu and Dg,16-23,22,11,0,33,66.667,66.667
14,0.980,Hu and Dg,23-5,20,13,0,33,60.606,60.606
14,0.980,Pigeon,16-23,81,198,6,285,29.032,28.421
14,0.980,Pigeon,23-5,143,204,7,354,41.210,40.395
14,0.980,Deer,16-23,11,10,1,22,52.381,50.000
14,0.980,Deer,23-5,13,8,1,22,61.905,59.091
14,0.980,Pig,16-23,2,35,0,37,5.405,5.405
14,0.980,Pig,23-5,1,33,0,34,2.941,2.941
14,0.980,Bat,16-23,36,1,0,37,97.297,97.297
14,0.980,Bat,23-5,37,1,0,38,97.368,97.368
14,0.980,Ground Squirrel,16-23,88,109,5,202,44.670,43.564
14,0.980,Ground Squirrel,23-5,85,111,3,199,43.367,42.714
14,0.980,Wild Turkey,16-23,0,46,0,46,0.000,0.000
14,0.980,Wild Turkey,23-5,4,35,0,39,10.256,10.256
14,0.980,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
14,0.980,Turkey Vulture,23-5,0,4,0,4,0.000,0.000
14,0.980,Cat,16-23,21,46,1,68,31.343,30.882
14,0.980,Cat,23-5,11,55,1,67,16.667,16.418
14,0.980,Sheep,16-23,54,56,2,112,49.091,48.214
14,0.980,Sheep,23-5,53,47,4,104,53.000,50.962
14,0.980,Chicken,16-23,0,40,0,40,0.000,0.000
14,0.980,Chicken,23-5,6,36,0,42,14.286,14.286
14,0.980,Opossum,16-23,0,6,0,6,0.000,0.000
14,0.980,Opossum,23-5,2,4,0,6,33.333,33.333
14,0.980,OVERALL,16-23,4005,1389,59,5453,74.249,73.446
14,0.980,OVERALL,23-5,4695,1397,80,6172,77.068,76.069
14,0.990,Cw and Dg,16-23,9,21,0,30,30.000,30.000
14,0.990,Cw and Dg,23-5,20,10,0,30,66.667,66.667
14,0.990,Sea Lion,16-23,0,2,0,2,0.000,0.000
14,0.990,Sea Lion,23-5,4,0,0,4,100.000,100.000
14,0.990,Cliff Sparrow,16-23,0,28,0,28,0.000,0.000
14,0.990,Cliff Sparrow,23-5,0,28,1,29,0.000,0.000
14,0.990,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
14,0.990,Great Horned Owl,23-5,0,8,0,8,0.000,0.000
14,0.990,unknown,16-23,0,11,0,11,0.000,0.000
14,0.990,unknown,23-5,0,11,0,11,0.000,0.000
14,0.990,White Crowned Sparrow,16-23,0,15,0,15,0.000,0.000
14,0.990,White Crowned Sparrow,23-5,0,15,0,15,0.000,0.000
14,0.990,Common Loon,16-23,0,2,0,2,0.000,0.000
14,0.990,Common Loon,23-5,0,4,0,4,0.000,0.000
14,0.990,Cw,16-23,17,12,1,30,58.621,56.667
14,0.990,Cw,23-5,23,8,0,31,74.194,74.194
14,0.990,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000
14,0.990,Red Tailed Hawk,23-5,0,4,0,4,0.000,0.000
14,0.990,Horse,16-23,6,38,2,46,13.636,13.043
14,0.990,Horse,23-5,17,69,1,87,19.767,19.540
14,0.990,Seagull,16-23,0,0,0,0,NaN,NaN
14,0.990,Seagull,23-5,64,24,4,92,72.727,69.565
14,0.990,Dog,16-23,53,84,5,142,38.686,37.324
14,0.990,Dog,23-5,100,92,21,213,52.083,46.948
14,0.990,Human,16-23,1852,153,73,2078,92.369,89.124
14,0.990,Human,23-5,2297,140,44,2481,94.255,92.584
14,0.990,Hu and Cw,16-23,21,8,1,30,72.414,70.000
14,0.990,Hu and Cw,23-5,14,16,0,30,46.667,46.667
14,0.990,Dg,16-23,7,23,0,30,23.333,23.333
14,0.990,Dg,23-5,27,3,0,30,90.000,90.000
14,0.990,Human UTI,16-23,77,62,0,139,55.396,55.396
14,0.990,Human UTI,23-5,97,40,4,141,70.803,68.794
14,0.990,Pig/Swine,16-23,3,22,2,27,12.000,11.111
14,0.990,Pig/Swine,23-5,8,15,2,25,34.783,32.000
14,0.990,Red-Winged Blackbird,16-23,0,2,0,2,0.000,0.000
14,0.990,Red-Winged Blackbird,23-5,0,2,1,3,0.000,0.000
14,0.990,Racoon,16-23,0,2,0,2,0.000,0.000
14,0.990,Racoon,23-5,0,4,0,4,0.000,0.000
14,0.990,Wild Pig,16-23,1,15,1,17,6.250,5.882
14,0.990,Wild Pig,23-5,0,10,2,12,0.000,0.000
14,0.990,Cow,16-23,1545,249,73,1867,86.120,82.753
14,0.990,Cow,23-5,1586,273,55,1914,85.315,82.863
14,0.990,Hu,16-23,21,8,1,30,72.414,70.000
14,0.990,Hu,23-5,20,12,0,32,62.500,62.500
14,0.990,Hu Cw and Dg,16-23,19,11,0,30,63.333,63.333
14,0.990,Hu Cw and Dg,23-5,11,19,0,30,36.667,36.667
14,0.990,Hu and Dg,16-23,22,11,0,33,66.667,66.667
14,0.990,Hu and Dg,23-5,20,13,0,33,60.606,60.606
14,0.990,Pigeon,16-23,82,182,21,285,31.061,28.772
14,0.990,Pigeon,23-5,151,188,15,354,44.543,42.655
14,0.990,Deer,16-23,11,9,2,22,55.000,50.000
14,0.990,Deer,23-5,13,7,2,22,65.000,59.091
14,0.990,Pig,16-23,2,35,0,37,5.405,5.405
14,0.990,Pig,23-5,8,25,1,34,24.242,23.529
14,0.990,Bat,16-23,36,1,0,37,97.297,97.297
14,0.990,Bat,23-5,37,1,0,38,97.368,97.368
14,0.990,Ground Squirrel,16-23,94,94,14,202,50.000,46.535
14,0.990,Ground Squirrel,23-5,83,103,13,199,44.624,41.709
14,0.990,Wild Turkey,16-23,3,43,0,46,6.522,6.522
14,0.990,Wild Turkey,23-5,4,31,4,39,11.429,10.256
14,0.990,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
14,0.990,Turkey Vulture,23-5,0,4,0,4,0.000,0.000
14,0.990,Cat,16-23,19,44,5,68,30.159,27.941
14,0.990,Cat,23-5,13,51,3,67,20.313,19.403
14,0.990,Sheep,16-23,53,55,4,112,49.074,47.321
14,0.990,Sheep,23-5,57,42,5,104,57.576,54.808
14,0.990,Chicken,16-23,2,35,3,40,5.405,5.000
14,0.990,Chicken,23-5,7,35,0,42,16.667,16.667
14,0.990,Opossum,16-23,1,5,0,6,16.667,16.667
14,0.990,Opossum,23-5,2,4,0,6,33.333,33.333
14,0.990,OVERALL,16-23,3956,1289,208,5453,75.424,72.547
14,0.990,OVERALL,23-5,4683,1311,178,6172,78.128,75.875
14,1.000,Cw and Dg,16-23,0,0,30,30,NaN,0.000
14,1.000,Cw and Dg,23-5,0,0,30,30,NaN,0.000
14,1.000,Sea Lion,16-23,0,0,2,2,NaN,0.000
14,1.000,Sea Lion,23-5,0,0,4,4,NaN,0.000
14,1.000,Cliff Sparrow,16-23,0,0,28,28,NaN,0.000
14,1.000,Cliff Sparrow,23-5,0,0,29,29,NaN,0.000
14,1.000,Great Horned Owl,16-23,0,0,3,3,NaN,0.000
14,1.000,Great Horned Owl,23-5,0,0,8,8,NaN,0.000
14,1.000,unknown,16-23,0,0,11,11,NaN,0.000
14,1.000,unknown,23-5,0,0,11,11,NaN,0.000
14,1.000,White Crowned Sparrow,16-23,0,0,15,15,NaN,0.000
14,1.000,White Crowned Sparrow,23-5,0,0,15,15,NaN,0.000
14,1.000,Common Loon,16-23,0,0,2,2,NaN,0.000
14,1.000,Common Loon,23-5,0,0,4,4,NaN,0.000
14,1.000,Cw,16-23,0,0,30,30,NaN,0.000
14,1.000,Cw,23-5,0,0,31,31,NaN,0.000
14,1.000,Red Tailed Hawk,16-23,0,0,2,2,NaN,0.000
14,1.000,Red Tailed Hawk,23-5,0,0,4,4,NaN,0.000
14,1.000,Horse,16-23,0,0,46,46,NaN,0.000
14,1.000,Horse,23-5,0,0,87,87,NaN,0.000
14,1.000,Seagull,16-23,0,0,0,0,NaN,NaN
14,1.000,Seagull,23-5,0,0,92,92,NaN,0.000
14,1.000,Dog,16-23,0,0,142,142,NaN,0.000
14,1.000,Dog,23-5,0,0,213,213,NaN,0.000
14,1.000,Human,16-23,70,0,2008,2078,100.000,3.369
14,1.000,Human,23-5,92,0,2389,2481,100.000,3.708
14,1.000,Hu and Cw,16-23,0,0,30,30,NaN,0.000
14,1.000,Hu and Cw,23-5,0,0,30,30,NaN,0.000
14,1.000,Dg,16-23,0,0,30,30,NaN,0.000
14,1.000,Dg,23-5,0,0,30,30,NaN,0.000
14,1.000,Human UTI,16-23,0,0,139,139,NaN,0.000
14,1.000,Human UTI,23-5,0,0,141,141,NaN,0.000
14,1.000,Pig/Swine,16-23,0,0,27,27,NaN,0.000
14,1.000,Pig/Swine,23-5,0,0,25,25,NaN,0.000
14,1.000,Red-Winged Blackbird,16-23,0,0,2,2,NaN,0.000
14,1.000,Red-Winged Blackbird,23-5,0,0,3,3,NaN,0.000
14,1.000,Racoon,16-23,0,0,2,2,NaN,0.000
14,1.000,Racoon,23-5,0,0,4,4,NaN,0.000
14,1.000,Wild Pig,16-23,0,0,17,17,NaN,0.000
14,1.000,Wild Pig,23-5,0,0,12,12,NaN,0.000
14,1.000,Cow,16-23,0,0,1867,1867,NaN,0.000
14,1.000,Cow,23-5,0,0,1914,1914,NaN,0.000
14,1.000,Hu,16-23,0,0,30,30,NaN,0.000
14,1.000,Hu,23-5,0,0,32,32,NaN,0.000
14,1.000,Hu Cw and Dg,16-23,0,0,30,30,NaN,0.000
14,1.000,Hu Cw and Dg,23-5,0,0,30,30,NaN,0.000
14,1.000,Hu and Dg,16-23,0,0,33,33,NaN,0.000
14,1.000,Hu and Dg,23-5,0,0,33,33,NaN,0.000
14,1.000,Pigeon,16-23,0,0,285,285,NaN,0.000
14,1.000,Pigeon,23-5,0,0,354,354,NaN,0.000
14,1.000,Deer,16-23,0,0,22,22,NaN,0.000
14,1.000,Deer,23-5,0,0,22,22,NaN,0.000
14,1.000,Pig,16-23,0,0,37,37,NaN,0.000
14,1.000,Pig,23-5,0,0,34,34,NaN,0.000
14,1.000,Bat,16-23,0,0,37,37,NaN,0.000
14,1.000,Bat,23-5,0,0,38,38,NaN,0.000
14,1.000,Ground Squirrel,16-23,0,0,202,202,NaN,0.000
14,1.000,Ground Squirrel,23-5,0,0,199,199,NaN,0.000
14,1.000,Wild Turkey,16-23,0,0,46,46,NaN,0.000
14,1.000,Wild Turkey,23-5,0,0,39,39,NaN,0.000
14,1.000,Turkey Vulture,16-23,0,0,2,2,NaN,0.000
14,1.000,Turkey Vulture,23-5,0,0,4,4,NaN,0.000
14,1.000,Cat,16-23,0,0,68,68,NaN,0.000
14,1.000,Cat,23-5,0,0,67,67,NaN,0.000
14,1.000,Sheep,16-23,0,0,112,112,NaN,0.000
14,1.000,Sheep,23-5,0,0,104,104,NaN,0.000
14,1.000,Chicken,16-23,0,0,40,40,NaN,0.000
14,1.000,Chicken,23-5,0,0,42,42,NaN,0.000
14,1.000,Opossum,16-23,0,0,6,6,NaN,0.000
14,1.000,Opossum,23-5,0,0,6,6,NaN,0.000
14,1.000,OVERALL,16-23,70,0,5383,5453,100.000,1.284
14,1.000,OVERALL,23-5,92,0,6080,6172,100.000,1.491
15,0.000,Cw and Dg,16-23,8,22,0,30,26.667,26.667
15,0.000,Cw and Dg,23-5,20,10,0,30,66.667,66.667
15,0.000,Sea Lion,16-23,0,2,0,2,0.000,0.000
15,0.000,Sea Lion,23-5,0,4,0,4,0.000,0.000
15,0.000,Cliff Sparrow,16-23,0,28,0,28,0.000,0.000
15,0.000,Cliff Sparrow,23-5,0,29,0,29,0.000,0.000
15,0.000,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
