k,alpha,species,applied-region,Successes (# Pyroprints),Failures (# Pyroprints),NonDecisions (# Pyroprints),Total,Decision Accuracy(\%),Overall Accuracy(\%)
8,0.900,Tree Swallow,23-5,0,2,0,2,0.000,0.000
8,0.900,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
8,0.900,Turkey Vulture,23-5,0,3,0,3,0.000,0.000
8,0.900,Dg,16-23,6,24,0,30,20.000,20.000
8,0.900,Dg,23-5,28,2,0,30,93.333,93.333
8,0.900,Western Kingbird,16-23,0,2,0,2,0.000,0.000
8,0.900,Western Kingbird,23-5,0,2,0,2,0.000,0.000
8,0.900,White Crowned Sparrow,16-23,0,15,0,15,0.000,0.000
8,0.900,White Crowned Sparrow,23-5,1,14,0,15,6.667,6.667
8,0.900,Eared Grebe,16-23,0,0,0,0,NaN,NaN
8,0.900,Eared Grebe,23-5,0,4,0,4,0.000,0.000
8,0.900,cougar,16-23,0,1,0,1,0.000,0.000
8,0.900,cougar,23-5,0,1,0,1,0.000,0.000
8,0.900,Ocean Water,16-23,0,0,0,0,NaN,NaN
8,0.900,Ocean Water,23-5,0,10,0,10,0.000,0.000
8,0.900,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000
8,0.900,Red Tailed Hawk,23-5,0,3,0,3,0.000,0.000
8,0.900,Dog,16-23,60,78,0,138,43.478,43.478
8,0.900,Dog,23-5,114,75,0,189,60.317,60.317
8,0.900,Human,16-23,1744,132,0,1876,92.964,92.964
8,0.900,Human,23-5,2213,114,0,2327,95.101,95.101
8,0.900,Wild Turkey,16-23,4,42,0,46,8.696,8.696
8,0.900,Wild Turkey,23-5,0,39,0,39,0.000,0.000
8,0.900,Clark Grebe,16-23,0,0,0,0,NaN,NaN
8,0.900,Clark Grebe,23-5,0,2,0,2,0.000,0.000
8,0.900,Seagull,16-23,0,0,0,0,NaN,NaN
8,0.900,Seagull,23-5,44,23,0,67,65.672,65.672
8,0.900,Surf Scoter,16-23,0,0,0,0,NaN,NaN
8,0.900,Surf Scoter,23-5,0,2,0,2,0.000,0.000
8,0.900,Pigeon,16-23,96,144,0,240,40.000,40.000
8,0.900,Pigeon,23-5,144,147,0,291,49.485,49.485
8,0.900,Pacific Ocean Water,16-23,0,46,0,46,0.000,0.000
8,0.900,Pacific Ocean Water,23-5,0,50,0,50,0.000,0.000
8,0.900,Cat,16-23,21,32,0,53,39.623,39.623
8,0.900,Cat,23-5,30,33,0,63,47.619,47.619
8,0.900,Horse,16-23,7,39,0,46,15.217,15.217
8,0.900,Horse,23-5,34,53,0,87,39.080,39.080
8,0.900,orangutan,16-23,0,1,0,1,0.000,0.000
8,0.900,orangutan,23-5,0,1,0,1,0.000,0.000
8,0.900,Bat,16-23,36,1,0,37,97.297,97.297
8,0.900,Bat,23-5,37,1,0,38,97.368,97.368
8,0.900,Deer,16-23,16,5,0,21,76.190,76.190
8,0.900,Deer,23-5,18,4,0,22,81.818,81.818
8,0.900,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
8,0.900,Great Horned Owl,23-5,0,7,0,7,0.000,0.000
8,0.900,Freshwater Lagoon,16-23,0,0,0,0,NaN,NaN
8,0.900,Freshwater Lagoon,23-5,0,4,0,4,0.000,0.000
8,0.900,Unknown Avian,16-23,0,2,0,2,0.000,0.000
8,0.900,Unknown Avian,23-5,0,2,0,2,0.000,0.000
8,0.900,Human UTI,16-23,78,61,0,139,56.115,56.115
8,0.900,Human UTI,23-5,105,36,0,141,74.468,74.468
8,0.900,unknown,16-23,0,11,0,11,0.000,0.000
8,0.900,unknown,23-5,3,8,0,11,27.273,27.273
8,0.900,SLO Creek Water,16-23,0,873,3,876,0.000,0.000
8,0.900,SLO Creek Water,23-5,0,1328,4,1332,0.000,0.000
8,0.900,Pig/Swine,16-23,9,17,0,26,34.615,34.615
8,0.900,Pig/Swine,23-5,12,13,0,25,48.000,48.000
8,0.900,Klebsiella,16-23,0,0,0,0,NaN,NaN
8,0.900,Klebsiella,23-5,0,0,0,0,NaN,NaN
8,0.900,Hu Cw and Dg,16-23,16,14,0,30,53.333,53.333
8,0.900,Hu Cw and Dg,23-5,16,14,0,30,53.333,53.333
8,0.900,Ground Squirrel,16-23,95,79,0,174,54.598,54.598
8,0.900,Ground Squirrel,23-5,88,89,0,177,49.718,49.718
8,0.900,Opossum,16-23,0,6,0,6,0.000,0.000
8,0.900,Opossum,23-5,0,6,0,6,0.000,0.000
8,0.900,Cow,16-23,1542,247,0,1789,86.193,86.193
8,0.900,Cow,23-5,1492,287,0,1779,83.867,83.867
8,0.900,Deer Mouse,16-23,0,2,0,2,0.000,0.000
8,0.900,Deer Mouse,23-5,0,2,0,2,0.000,0.000
8,0.900,OVERALL,16-23,3884,2460,4,6348,61.223,61.185
8,0.900,OVERALL,23-5,4542,3060,8,7610,59.747,59.685
8,0.950,Chicken,16-23,0,40,0,40,0.000,0.000
8,0.950,Chicken,23-5,8,34,0,42,19.048,19.048
8,0.950,Sea Lion,16-23,0,2,0,2,0.000,0.000
8,0.950,Sea Lion,23-5,3,1,0,4,75.000,75.000
8,0.950,Hu and Cw,16-23,19,11,0,30,63.333,63.333
8,0.950,Hu and Cw,23-5,6,24,0,30,20.000,20.000
8,0.950,Sheep,16-23,54,50,0,104,51.923,51.923
8,0.950,Sheep,23-5,61,36,1,98,62.887,62.245
8,0.950,Hu and Dg,16-23,19,13,0,32,59.375,59.375
8,0.950,Hu and Dg,23-5,20,10,0,30,66.667,66.667
8,0.950,Common Loon,16-23,0,2,0,2,0.000,0.000
8,0.950,Common Loon,23-5,0,2,0,2,0.000,0.000
8,0.950,Red-Winged Blackbird,16-23,0,2,0,2,0.000,0.000
8,0.950,Red-Winged Blackbird,23-5,0,2,0,2,0.000,0.000
8,0.950,Cw,16-23,19,11,0,30,63.333,63.333
8,0.950,Cw,23-5,22,8,0,30,73.333,73.333
8,0.950,Cliff Sparrow,16-23,3,25,0,28,10.714,10.714
8,0.950,Cliff Sparrow,23-5,0,29,0,29,0.000,0.000
8,0.950,Pig,16-23,11,26,0,37,29.730,29.730
8,0.950,Pig,23-5,5,29,0,34,14.706,14.706
8,0.950,Barn Owl,16-23,0,0,0,0,NaN,NaN
8,0.950,Barn Owl,23-5,0,2,0,2,0.000,0.000
8,0.950,Wild Pig,16-23,2,15,0,17,11.765,11.765
8,0.950,Wild Pig,23-5,1,9,0,10,10.000,10.000
8,0.950,Pennington Creek Water,16-23,0,341,4,345,0.000,0.000
8,0.950,Pennington Creek Water,23-5,0,454,11,465,0.000,0.000
8,0.950,Guinni,16-23,0,0,0,0,NaN,NaN
8,0.950,Guinni,23-5,0,2,0,2,0.000,0.000
8,0.950,Racoon,16-23,0,2,0,2,0.000,0.000
8,0.950,Racoon,23-5,0,3,0,3,0.000,0.000
8,0.950,Hu,16-23,21,8,0,29,72.414,72.414
8,0.950,Hu,23-5,20,11,0,31,64.516,64.516
8,0.950,Cw and Dg,16-23,6,24,0,30,20.000,20.000
8,0.950,Cw and Dg,23-5,17,13,0,30,56.667,56.667
8,0.950,Red Wind Blackbird,16-23,0,2,0,2,0.000,0.000
8,0.950,Red Wind Blackbird,23-5,0,2,0,2,0.000,0.000
8,0.950,Tree Swallow,16-23,0,2,0,2,0.000,0.000
8,0.950,Tree Swallow,23-5,0,2,0,2,0.000,0.000
8,0.950,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
8,0.950,Turkey Vulture,23-5,0,3,0,3,0.000,0.000
8,0.950,Dg,16-23,6,24,0,30,20.000,20.000
8,0.950,Dg,23-5,28,2,0,30,93.333,93.333
8,0.950,Western Kingbird,16-23,0,2,0,2,0.000,0.000
8,0.950,Western Kingbird,23-5,0,2,0,2,0.000,0.000
8,0.950,White Crowned Sparrow,16-23,0,15,0,15,0.000,0.000
8,0.950,White Crowned Sparrow,23-5,1,14,0,15,6.667,6.667
8,0.950,Eared Grebe,16-23,0,0,0,0,NaN,NaN
8,0.950,Eared Grebe,23-5,0,4,0,4,0.000,0.000
8,0.950,cougar,16-23,0,1,0,1,0.000,0.000
8,0.950,cougar,23-5,0,1,0,1,0.000,0.000
8,0.950,Ocean Water,16-23,0,0,0,0,NaN,NaN
8,0.950,Ocean Water,23-5,0,10,0,10,0.000,0.000
8,0.950,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000
8,0.950,Red Tailed Hawk,23-5,0,3,0,3,0.000,0.000
8,0.950,Dog,16-23,60,78,0,138,43.478,43.478
8,0.950,Dog,23-5,114,75,0,189,60.317,60.317
8,0.950,Human,16-23,1744,132,0,1876,92.964,92.964
8,0.950,Human,23-5,2215,112,0,2327,95.187,95.187
8,0.950,Wild Turkey,16-23,4,42,0,46,8.696,8.696
8,0.950,Wild Turkey,23-5,0,39,0,39,0.000,0.000
8,0.950,Clark Grebe,16-23,0,0,0,0,NaN,NaN
8,0.950,Clark Grebe,23-5,0,2,0,2,0.000,0.000
8,0.950,Seagull,16-23,0,0,0,0,NaN,NaN
8,0.950,Seagull,23-5,44,23,0,67,65.672,65.672
8,0.950,Surf Scoter,16-23,0,0,0,0,NaN,NaN
8,0.950,Surf Scoter,23-5,0,2,0,2,0.000,0.000
8,0.950,Pigeon,16-23,97,143,0,240,40.417,40.417
8,0.950,Pigeon,23-5,144,146,1,291,49.655,49.485
8,0.950,Pacific Ocean Water,16-23,0,46,0,46,0.000,0.000
8,0.950,Pacific Ocean Water,23-5,0,49,1,50,0.000,0.000
8,0.950,Cat,16-23,21,32,0,53,39.623,39.623
8,0.950,Cat,23-5,30,33,0,63,47.619,47.619
8,0.950,Horse,16-23,7,39,0,46,15.217,15.217
8,0.950,Horse,23-5,34,53,0,87,39.080,39.080
8,0.950,orangutan,16-23,0,1,0,1,0.000,0.000
8,0.950,orangutan,23-5,0,1,0,1,0.000,0.000
8,0.950,Bat,16-23,36,1,0,37,97.297,97.297
8,0.950,Bat,23-5,37,1,0,38,97.368,97.368
8,0.950,Deer,16-23,16,5,0,21,76.190,76.190
8,0.950,Deer,23-5,18,4,0,22,81.818,81.818
8,0.950,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
8,0.950,Great Horned Owl,23-5,0,7,0,7,0.000,0.000
8,0.950,Freshwater Lagoon,16-23,0,0,0,0,NaN,NaN
8,0.950,Freshwater Lagoon,23-5,0,4,0,4,0.000,0.000
8,0.950,Unknown Avian,16-23,0,2,0,2,0.000,0.000
8,0.950,Unknown Avian,23-5,0,2,0,2,0.000,0.000
8,0.950,Human UTI,16-23,81,58,0,139,58.273,58.273
8,0.950,Human UTI,23-5,104,36,1,141,74.286,73.759
8,0.950,unknown,16-23,0,11,0,11,0.000,0.000
8,0.950,unknown,23-5,3,8,0,11,27.273,27.273
8,0.950,SLO Creek Water,16-23,0,860,16,876,0.000,0.000
8,0.950,SLO Creek Water,23-5,0,1328,4,1332,0.000,0.000
8,0.950,Pig/Swine,16-23,9,17,0,26,34.615,34.615
8,0.950,Pig/Swine,23-5,12,13,0,25,48.000,48.000
8,0.950,Klebsiella,16-23,0,0,0,0,NaN,NaN
8,0.950,Klebsiella,23-5,0,0,0,0,NaN,NaN
8,0.950,Hu Cw and Dg,16-23,16,14,0,30,53.333,53.333
8,0.950,Hu Cw and Dg,23-5,16,14,0,30,53.333,53.333
8,0.950,Ground Squirrel,16-23,95,78,1,174,54.913,54.598
8,0.950,Ground Squirrel,23-5,88,89,0,177,49.718,49.718
8,0.950,Opossum,16-23,0,6,0,6,0.000,0.000
8,0.950,Opossum,23-5,0,6,0,6,0.000,0.000
8,0.950,Cow,16-23,1542,247,0,1789,86.193,86.193
8,0.950,Cow,23-5,1491,287,1,1779,83.858,83.811
8,0.950,Deer Mouse,16-23,0,2,0,2,0.000,0.000
8,0.950,Deer Mouse,23-5,0,2,0,2,0.000,0.000
8,0.950,OVERALL,16-23,3888,2439,21,6348,61.451,61.248
8,0.950,OVERALL,23-5,4542,3048,20,7610,59.842,59.685
8,0.960,Chicken,16-23,0,40,0,40,0.000,0.000
8,0.960,Chicken,23-5,8,34,0,42,19.048,19.048
8,0.960,Sea Lion,16-23,0,2,0,2,0.000,0.000
8,0.960,Sea Lion,23-5,3,1,0,4,75.000,75.000
8,0.960,Hu and Cw,16-23,19,11,0,30,63.333,63.333
8,0.960,Hu and Cw,23-5,6,24,0,30,20.000,20.000
8,0.960,Sheep,16-23,54,50,0,104,51.923,51.923
8,0.960,Sheep,23-5,61,36,1,98,62.887,62.245
8,0.960,Hu and Dg,16-23,19,13,0,32,59.375,59.375
8,0.960,Hu and Dg,23-5,20,10,0,30,66.667,66.667
8,0.960,Common Loon,16-23,0,2,0,2,0.000,0.000
8,0.960,Common Loon,23-5,0,2,0,2,0.000,0.000
8,0.960,Red-Winged Blackbird,16-23,0,2,0,2,0.000,0.000
8,0.960,Red-Winged Blackbird,23-5,0,2,0,2,0.000,0.000
8,0.960,Cw,16-23,19,11,0,30,63.333,63.333
8,0.960,Cw,23-5,22,8,0,30,73.333,73.333
8,0.960,Cliff Sparrow,16-23,3,25,0,28,10.714,10.714
8,0.960,Cliff Sparrow,23-5,0,29,0,29,0.000,0.000
8,0.960,Pig,16-23,11,26,0,37,29.730,29.730
8,0.960,Pig,23-5,5,29,0,34,14.706,14.706
8,0.960,Barn Owl,16-23,0,0,0,0,NaN,NaN
8,0.960,Barn Owl,23-5,0,2,0,2,0.000,0.000
8,0.960,Wild Pig,16-23,2,15,0,17,11.765,11.765
8,0.960,Wild Pig,23-5,1,9,0,10,10.000,10.000
8,0.960,Pennington Creek Water,16-23,0,341,4,345,0.000,0.000
8,0.960,Pennington Creek Water,23-5,0,445,20,465,0.000,0.000
8,0.960,Guinni,16-23,0,0,0,0,NaN,NaN
8,0.960,Guinni,23-5,0,2,0,2,0.000,0.000
8,0.960,Racoon,16-23,0,2,0,2,0.000,0.000
8,0.960,Racoon,23-5,0,3,0,3,0.000,0.000
8,0.960,Hu,16-23,21,8,0,29,72.414,72.414
8,0.960,Hu,23-5,20,11,0,31,64.516,64.516
8,0.960,Cw and Dg,16-23,6,24,0,30,20.000,20.000
8,0.960,Cw and Dg,23-5,17,13,0,30,56.667,56.667
8,0.960,Red Wind Blackbird,16-23,0,2,0,2,0.000,0.000
8,0.960,Red Wind Blackbird,23-5,0,2,0,2,0.000,0.000
8,0.960,Tree Swallow,16-23,0,2,0,2,0.000,0.000
8,0.960,Tree Swallow,23-5,0,2,0,2,0.000,0.000
8,0.960,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
8,0.960,Turkey Vulture,23-5,0,3,0,3,0.000,0.000
8,0.960,Dg,16-23,6,24,0,30,20.000,20.000
8,0.960,Dg,23-5,28,2,0,30,93.333,93.333
8,0.960,Western Kingbird,16-23,0,2,0,2,0.000,0.000
8,0.960,Western Kingbird,23-5,0,2,0,2,0.000,0.000
8,0.960,White Crowned Sparrow,16-23,0,15,0,15,0.000,0.000
8,0.960,White Crowned Sparrow,23-5,1,14,0,15,6.667,6.667
8,0.960,Eared Grebe,16-23,0,0,0,0,NaN,NaN
8,0.960,Eared Grebe,23-5,0,4,0,4,0.000,0.000
8,0.960,cougar,16-23,0,1,0,1,0.000,0.000
8,0.960,cougar,23-5,0,1,0,1,0.000,0.000
8,0.960,Ocean Water,16-23,0,0,0,0,NaN,NaN
8,0.960,Ocean Water,23-5,0,10,0,10,0.000,0.000
8,0.960,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000
8,0.960,Red Tailed Hawk,23-5,0,3,0,3,0.000,0.000
8,0.960,Dog,16-23,60,78,0,138,43.478,43.478
8,0.960,Dog,23-5,114,75,0,189,60.317,60.317
8,0.960,Human,16-23,1744,131,1,1876,93.013,92.964
8,0.960,Human,23-5,2215,112,0,2327,95.187,95.187
8,0.960,Wild Turkey,16-23,4,42,0,46,8.696,8.696
8,0.960,Wild Turkey,23-5,0,39,0,39,0.000,0.000
8,0.960,Clark Grebe,16-23,0,0,0,0,NaN,NaN
8,0.960,Clark Grebe,23-5,0,2,0,2,0.000,0.000
8,0.960,Seagull,16-23,0,0,0,0,NaN,NaN
8,0.960,Seagull,23-5,44,23,0,67,65.672,65.672
8,0.960,Surf Scoter,16-23,0,0,0,0,NaN,NaN
8,0.960,Surf Scoter,23-5,0,2,0,2,0.000,0.000
8,0.960,Pigeon,16-23,95,145,0,240,39.583,39.583
8,0.960,Pigeon,23-5,145,144,2,291,50.173,49.828
8,0.960,Pacific Ocean Water,16-23,0,46,0,46,0.000,0.000
8,0.960,Pacific Ocean Water,23-5,0,49,1,50,0.000,0.000
8,0.960,Cat,16-23,21,32,0,53,39.623,39.623
8,0.960,Cat,23-5,30,33,0,63,47.619,47.619
8,0.960,Horse,16-23,7,39,0,46,15.217,15.217
8,0.960,Horse,23-5,34,53,0,87,39.080,39.080
8,0.960,orangutan,16-23,0,1,0,1,0.000,0.000
8,0.960,orangutan,23-5,0,1,0,1,0.000,0.000
8,0.960,Bat,16-23,36,1,0,37,97.297,97.297
8,0.960,Bat,23-5,37,1,0,38,97.368,97.368
8,0.960,Deer,16-23,16,5,0,21,76.190,76.190
8,0.960,Deer,23-5,18,4,0,22,81.818,81.818
8,0.960,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
8,0.960,Great Horned Owl,23-5,0,7,0,7,0.000,0.000
8,0.960,Freshwater Lagoon,16-23,0,0,0,0,NaN,NaN
8,0.960,Freshwater Lagoon,23-5,0,4,0,4,0.000,0.000
8,0.960,Unknown Avian,16-23,0,2,0,2,0.000,0.000
8,0.960,Unknown Avian,23-5,0,2,0,2,0.000,0.000
8,0.960,Human UTI,16-23,81,58,0,139,58.273,58.273
8,0.960,Human UTI,23-5,104,36,1,141,74.286,73.759
8,0.960,unknown,16-23,0,11,0,11,0.000,0.000
8,0.960,unknown,23-5,3,8,0,11,27.273,27.273
8,0.960,SLO Creek Water,16-23,0,852,24,876,0.000,0.000
8,0.960,SLO Creek Water,23-5,0,1328,4,1332,0.000,0.000
8,0.960,Pig/Swine,16-23,9,17,0,26,34.615,34.615
8,0.960,Pig/Swine,23-5,12,13,0,25,48.000,48.000
8,0.960,Klebsiella,16-23,0,0,0,0,NaN,NaN
8,0.960,Klebsiella,23-5,0,0,0,0,NaN,NaN
8,0.960,Hu Cw and Dg,16-23,16,14,0,30,53.333,53.333
8,0.960,Hu Cw and Dg,23-5,16,14,0,30,53.333,53.333
8,0.960,Ground Squirrel,16-23,95,78,1,174,54.913,54.598
8,0.960,Ground Squirrel,23-5,88,89,0,177,49.718,49.718
8,0.960,Opossum,16-23,0,6,0,6,0.000,0.000
8,0.960,Opossum,23-5,0,6,0,6,0.000,0.000
8,0.960,Cow,16-23,1540,247,2,1789,86.178,86.082
8,0.960,Cow,23-5,1491,287,1,1779,83.858,83.811
8,0.960,Deer Mouse,16-23,0,2,0,2,0.000,0.000
8,0.960,Deer Mouse,23-5,0,2,0,2,0.000,0.000
8,0.960,OVERALL,16-23,3884,2432,32,6348,61.495,61.185
8,0.960,OVERALL,23-5,4543,3037,30,7610,59.934,59.698
8,0.970,Chicken,16-23,0,40,0,40,0.000,0.000
8,0.970,Chicken,23-5,8,34,0,42,19.048,19.048
8,0.970,Sea Lion,16-23,0,2,0,2,0.000,0.000
8,0.970,Sea Lion,23-5,3,1,0,4,75.000,75.000
8,0.970,Hu and Cw,16-23,19,11,0,30,63.333,63.333
8,0.970,Hu and Cw,23-5,6,24,0,30,20.000,20.000
8,0.970,Sheep,16-23,54,50,0,104,51.923,51.923
8,0.970,Sheep,23-5,61,36,1,98,62.887,62.245
8,0.970,Hu and Dg,16-23,19,13,0,32,59.375,59.375
8,0.970,Hu and Dg,23-5,20,10,0,30,66.667,66.667
8,0.970,Common Loon,16-23,0,2,0,2,0.000,0.000
8,0.970,Common Loon,23-5,0,2,0,2,0.000,0.000
8,0.970,Red-Winged Blackbird,16-23,0,2,0,2,0.000,0.000
8,0.970,Red-Winged Blackbird,23-5,0,2,0,2,0.000,0.000
8,0.970,Cw,16-23,19,11,0,30,63.333,63.333
8,0.970,Cw,23-5,22,8,0,30,73.333,73.333
8,0.970,Cliff Sparrow,16-23,3,25,0,28,10.714,10.714
8,0.970,Cliff Sparrow,23-5,0,29,0,29,0.000,0.000
8,0.970,Pig,16-23,11,26,0,37,29.730,29.730
8,0.970,Pig,23-5,5,29,0,34,14.706,14.706
8,0.970,Barn Owl,16-23,0,0,0,0,NaN,NaN
8,0.970,Barn Owl,23-5,0,2,0,2,0.000,0.000
8,0.970,Wild Pig,16-23,2,15,0,17,11.765,11.765
8,0.970,Wild Pig,23-5,1,9,0,10,10.000,10.000
8,0.970,Pennington Creek Water,16-23,0,340,5,345,0.000,0.000
8,0.970,Pennington Creek Water,23-5,0,435,30,465,0.000,0.000
8,0.970,Guinni,16-23,0,0,0,0,NaN,NaN
8,0.970,Guinni,23-5,0,2,0,2,0.000,0.000
8,0.970,Racoon,16-23,0,2,0,2,0.000,0.000
8,0.970,Racoon,23-5,0,3,0,3,0.000,0.000
8,0.970,Hu,16-23,21,8,0,29,72.414,72.414
8,0.970,Hu,23-5,20,11,0,31,64.516,64.516
8,0.970,Cw and Dg,16-23,6,24,0,30,20.000,20.000
8,0.970,Cw and Dg,23-5,17,13,0,30,56.667,56.667
8,0.970,Red Wind Blackbird,16-23,0,2,0,2,0.000,0.000
8,0.970,Red Wind Blackbird,23-5,0,2,0,2,0.000,0.000
8,0.970,Tree Swallow,16-23,0,2,0,2,0.000,0.000
8,0.970,Tree Swallow,23-5,0,2,0,2,0.000,0.000
8,0.970,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
8,0.970,Turkey Vulture,23-5,0,3,0,3,0.000,0.000
8,0.970,Dg,16-23,6,24,0,30,20.000,20.000
8,0.970,Dg,23-5,28,2,0,30,93.333,93.333
8,0.970,Western Kingbird,16-23,0,2,0,2,0.000,0.000
8,0.970,Western Kingbird,23-5,0,2,0,2,0.000,0.000
8,0.970,White Crowned Sparrow,16-23,0,15,0,15,0.000,0.000
8,0.970,White Crowned Sparrow,23-5,1,14,0,15,6.667,6.667
8,0.970,Eared Grebe,16-23,0,0,0,0,NaN,NaN
8,0.970,Eared Grebe,23-5,0,4,0,4,0.000,0.000
8,0.970,cougar,16-23,0,1,0,1,0.000,0.000
8,0.970,cougar,23-5,0,1,0,1,0.000,0.000
8,0.970,Ocean Water,16-23,0,0,0,0,NaN,NaN
8,0.970,Ocean Water,23-5,0,10,0,10,0.000,0.000
8,0.970,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000
8,0.970,Red Tailed Hawk,23-5,0,3,0,3,0.000,0.000
8,0.970,Dog,16-23,60,78,0,138,43.478,43.478
8,0.970,Dog,23-5,114,75,0,189,60.317,60.317
8,0.970,Human,16-23,1742,133,1,1876,92.907,92.857
8,0.970,Human,23-5,2213,111,3,2327,95.224,95.101
8,0.970,Wild Turkey,16-23,4,42,0,46,8.696,8.696
8,0.970,Wild Turkey,23-5,2,37,0,39,5.128,5.128
8,0.970,Clark Grebe,16-23,0,0,0,0,NaN,NaN
8,0.970,Clark Grebe,23-5,0,2,0,2,0.000,0.000
8,0.970,Seagull,16-23,0,0,0,0,NaN,NaN
8,0.970,Seagull,23-5,44,23,0,67,65.672,65.672
8,0.970,Surf Scoter,16-23,0,0,0,0,NaN,NaN
8,0.970,Surf Scoter,23-5,0,2,0,2,0.000,0.000
8,0.970,Pigeon,16-23,93,145,2,240,39.076,38.750
8,0.970,Pigeon,23-5,145,144,2,291,50.173,49.828
8,0.970,Pacific Ocean Water,16-23,0,46,0,46,0.000,0.000
8,0.970,Pacific Ocean Water,23-5,0,49,1,50,0.000,0.000
8,0.970,Cat,16-23,21,32,0,53,39.623,39.623
8,0.970,Cat,23-5,30,33,0,63,47.619,47.619
8,0.970,Horse,16-23,7,39,0,46,15.217,15.217
8,0.970,Horse,23-5,34,53,0,87,39.080,39.080
8,0.970,orangutan,16-23,0,1,0,1,0.000,0.000
8,0.970,orangutan,23-5,0,1,0,1,0.000,0.000
8,0.970,Bat,16-23,36,1,0,37,97.297,97.297
8,0.970,Bat,23-5,37,1,0,38,97.368,97.368
8,0.970,Deer,16-23,16,5,0,21,76.190,76.190
8,0.970,Deer,23-5,18,4,0,22,81.818,81.818
8,0.970,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
8,0.970,Great Horned Owl,23-5,0,7,0,7,0.000,0.000
8,0.970,Freshwater Lagoon,16-23,0,0,0,0,NaN,NaN
8,0.970,Freshwater Lagoon,23-5,0,4,0,4,0.000,0.000
8,0.970,Unknown Avian,16-23,0,2,0,2,0.000,0.000
8,0.970,Unknown Avian,23-5,0,2,0,2,0.000,0.000
8,0.970,Human UTI,16-23,81,58,0,139,58.273,58.273
8,0.970,Human UTI,23-5,103,35,3,141,74.638,73.050
8,0.970,unknown,16-23,0,11,0,11,0.000,0.000
8,0.970,unknown,23-5,3,8,0,11,27.273,27.273
8,0.970,SLO Creek Water,16-23,0,852,24,876,0.000,0.000
8,0.970,SLO Creek Water,23-5,0,1328,4,1332,0.000,0.000
8,0.970,Pig/Swine,16-23,9,17,0,26,34.615,34.615
8,0.970,Pig/Swine,23-5,11,13,1,25,45.833,44.000
8,0.970,Klebsiella,16-23,0,0,0,0,NaN,NaN
8,0.970,Klebsiella,23-5,0,0,0,0,NaN,NaN
8,0.970,Hu Cw and Dg,16-23,16,14,0,30,53.333,53.333
8,0.970,Hu Cw and Dg,23-5,16,14,0,30,53.333,53.333
8,0.970,Ground Squirrel,16-23,94,78,2,174,54.651,54.023
8,0.970,Ground Squirrel,23-5,88,89,0,177,49.718,49.718
8,0.970,Opossum,16-23,0,6,0,6,0.000,0.000
8,0.970,Opossum,23-5,0,6,0,6,0.000,0.000
8,0.970,Cow,16-23,1534,247,8,1789,86.131,85.746
8,0.970,Cow,23-5,1488,287,4,1779,83.831,83.642
8,0.970,Deer Mouse,16-23,0,2,0,2,0.000,0.000
8,0.970,Deer Mouse,23-5,0,2,0,2,0.000,0.000
8,0.970,OVERALL,16-23,3873,2433,42,6348,61.418,61.011
8,0.970,OVERALL,23-5,4538,3023,49,7610,60.019,59.632
8,0.980,Chicken,16-23,0,40,0,40,0.000,0.000
8,0.980,Chicken,23-5,9,33,0,42,21.429,21.429
8,0.980,Sea Lion,16-23,0,2,0,2,0.000,0.000
8,0.980,Sea Lion,23-5,3,1,0,4,75.000,75.000
8,0.980,Hu and Cw,16-23,18,11,1,30,62.069,60.000
8,0.980,Hu and Cw,23-5,6,24,0,30,20.000,20.000
8,0.980,Sheep,16-23,54,50,0,104,51.923,51.923
8,0.980,Sheep,23-5,60,36,2,98,62.500,61.224
8,0.980,Hu and Dg,16-23,19,13,0,32,59.375,59.375
8,0.980,Hu and Dg,23-5,20,10,0,30,66.667,66.667
8,0.980,Common Loon,16-23,0,2,0,2,0.000,0.000
8,0.980,Common Loon,23-5,0,2,0,2,0.000,0.000
8,0.980,Red-Winged Blackbird,16-23,0,2,0,2,0.000,0.000
8,0.980,Red-Winged Blackbird,23-5,0,2,0,2,0.000,0.000
8,0.980,Cw,16-23,19,11,0,30,63.333,63.333
8,0.980,Cw,23-5,22,8,0,30,73.333,73.333
8,0.980,Cliff Sparrow,16-23,3,25,0,28,10.714,10.714
8,0.980,Cliff Sparrow,23-5,0,29,0,29,0.000,0.000
8,0.980,Pig,16-23,11,26,0,37,29.730,29.730
8,0.980,Pig,23-5,5,29,0,34,14.706,14.706
8,0.980,Barn Owl,16-23,0,0,0,0,NaN,NaN
8,0.980,Barn Owl,23-5,0,2,0,2,0.000,0.000
8,0.980,Wild Pig,16-23,2,14,1,17,12.500,11.765
8,0.980,Wild Pig,23-5,1,9,0,10,10.000,10.000
8,0.980,Pennington Creek Water,16-23,0,333,12,345,0.000,0.000
